## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2023-11-15T00:12:06.597Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2016. Discovery Passage Oxygen Sensor Deployed 2016-07-29. Ocean Networks Canada Society. https://doi.org/10.34943/ed0b90e0-5eb5-4404-85ce-4d9e89d24b4d. Subset Query: 22918452. Accessed 2023-11-15."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2017. Discovery Passage Oxygen Sensor Deployed 2017-01-26. Ocean Networks Canada Society. https://doi.org/10.34943/73e505d1-1f55-4509-aa2e-4d5689f3b755. Subset Query: 22918453. Accessed 2023-11-15."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2018. Discovery Passage Oxygen Sensor Deployed 2018-02-14. Ocean Networks Canada Society. https://doi.org/10.34943/7ed361ab-83cd-426a-90c8-384e75a94996. Subset Query: 22918449. Accessed 2023-11-15."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2018. Discovery Passage Oxygen Sensor Deployed 2018-11-15. Ocean Networks Canada Society. https://doi.org/10.34943/0d93074f-c4da-4cc4-abe3-f574d4004978. Subset Query: 22918454. Accessed 2023-11-15."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2020. Discovery Passage Oxygen Sensor Deployed 2020-07-15. Ocean Networks Canada Society. https://doi.org/10.34943/f369c26c-fa5f-4744-93ea-4c117d128c7f. Subset Query: 22918450. Accessed 2023-11-15."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2022. Discovery Passage Oxygen Sensor Deployed 2022-01-28. Ocean Networks Canada Society. https://doi.org/10.34943/8e17c21e-a437-4e26-8e16-96b53a40a30d. Subset Query: 22918451. Accessed 2023-11-15."  / Citation Title
#METADATF:  CampbellRiverUnderwaterNetwork_OxygenAanderaa_OxygenSensor_20160729T220000Z_20231114T000000Z-NaN_clean_avg1hour_CSV_META.pdf  / Metadata file name
#SEARCHID:  36358800                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Pacific-SalishSea-DiscoveryPassage-CampbellRiverUnderwaterNetwork-OxygenAanderaa  / Station Name 
#STNCODE:   CRIP.O1                              / Station Code 
#LATITUDE:     50.020767                         / Latitude North
#LONGITUDE:  -125.235367                         / Longitude East
#DEPTH:        10.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Oxygen Sensor                           / Device Category
#DEVTOT:    6  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2016-07-29T21:08:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Aanderaa Optode 4531A (S/N 171)"     / Device Name of Device 1
#DEVCODE1:  AandOpt4531A171                      / Device Code of Device 1
#DEVID1:    23567                                / Device ID of Device 1
#
#DEPLDATE2: 2017-01-26T02:42:58.000Z             / Device 2 Deployment Date
#DEVNAME2: "Aanderaa Optode 4531A (S/N 206)"     / Device Name of Device 2
#DEVCODE2:  AandOpt4531A206                      / Device Code of Device 2
#DEVID2:    23571                                / Device ID of Device 2
#
#DEPLDATE3: 2018-02-14T18:30:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Aanderaa Optode 4531A (S/N 205)"     / Device Name of Device 3
#DEVCODE3:  AandOpt4531A205                      / Device Code of Device 3
#DEVID3:    23570                                / Device ID of Device 3
#
#DEPLDATE4: 2018-11-15T19:00:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Aanderaa Optode 4531A (S/N 205)"     / Device Name of Device 4
#DEVCODE4:  AandOpt4531A205                      / Device Code of Device 4
#DEVID4:    23570                                / Device ID of Device 4
#
#DEPLDATE5: 2020-07-15T17:10:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Aanderaa Optode 4531A (S/N 1215)"    / Device Name of Device 5
#DEVCODE5:  AandOpt4531A1215                     / Device Code of Device 5
#DEVID5:    43060                                / Device ID of Device 5
#
#DEPLDATE6: 2022-01-28T19:58:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Aanderaa Optode 4531A (S/N 1248)"    / Device Name of Device 6
#DEVCODE6:  AandOpt4531A1248                     / Device Code of Device 6
#DEVID6:    46260                                / Device ID of Device 6
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2016-07-29T22:00:00.000Z             / Data Start Time
#DATETO:    2023-11-14T00:00:00.000Z             / Data End Time
#PERIODTOT: 5                                    / Number of Sample Periods
#PERIODST1: 2015-11-28T04:48:03.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2015-12-01T01:30:12.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2015-12-01T01:30:26.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2020-03-18T17:07:29.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2020-06-22T17:14:24.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#RESAMPPRD: 3600                                 / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 41121                                / Samples in File
#TOTSMPEXP: 63914                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Oxygen Concentration Corrected (ml/l)", "Oxygen Concentration Corrected QC Flag", "Oxygen Concentration Corrected Count", "Oxygen Concentration Uncorrected (ml/l)", "Oxygen Concentration Uncorrected QC Flag", "Oxygen Concentration Uncorrected Count"
## END HEADER
2016-08-02T09:30:00.000Z, 3.596586949, 7, 3601, 4.33376904, 7, 3601
2016-08-02T10:30:00.000Z, 3.605433813, 7, 3600, 4.344903006, 7, 3600
2016-08-02T11:30:00.000Z, 3.564639409, 7, 3600, 4.297927498, 7, 3600
2016-08-02T12:30:00.000Z, 3.538695517, 7, 3601, 4.265796465, 7, 3601
2016-08-02T13:30:00.000Z, 3.55231569, 7, 3600, 4.283762818, 7, 3600
2016-08-02T14:30:00.000Z, 4.078163604, 7, 3600, 4.896005012, 7, 3600
2016-08-02T15:30:00.000Z, 4.354752675, 7, 3601, 5.223477148, 7, 3601
2016-08-02T16:30:00.000Z, 3.822447888, 7, 3600, 4.609083328, 7, 3600
2016-08-02T17:30:00.000Z, 3.858803379, 7, 3600, 4.650857719, 7, 3600
2016-08-02T18:30:00.000Z, 4.065661954, 7, 3601, 4.890648318, 7, 3601
2016-08-02T19:30:00.000Z, 4.091191371, 7, 3600, 4.900496434, 7, 3600
2016-08-02T20:30:00.000Z, 3.899131813, 7, 3468, 4.676440265, 7, 3468
2016-08-02T21:30:00.000Z, 3.798591974, 7, 3601, 4.576398899, 7, 3601
2016-08-02T22:30:00.000Z, 3.781630862, 7, 3600, 4.559766633, 7, 3600
2016-08-02T23:30:00.000Z, 3.783321822, 7, 3600, 4.563556445, 7, 3600
2016-08-03T00:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T01:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T02:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T03:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T04:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T05:30:00.000Z, NaN, 6, 1274, NaN, 6, 1274
2016-08-03T06:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T07:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T08:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T09:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T10:30:00.000Z, NaN, 6, 2093, NaN, 6, 2093
2016-08-03T11:30:00.000Z, 3.54367796, 7, 3600, 4.274500077, 7, 3600
2016-08-03T12:30:00.000Z, 3.517709721, 7, 3601, 4.243492341, 7, 3601
2016-08-03T13:30:00.000Z, NaN, 6, 455, NaN, 6, 455
2016-08-03T14:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T15:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T16:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T17:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T18:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T19:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T20:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T21:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T22:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-03T23:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T00:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T01:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T02:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T03:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T04:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T05:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T06:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T07:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T08:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T09:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T10:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T11:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T12:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T13:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T14:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T15:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T16:30:00.000Z, NaN, 9, 0, NaN, 9, 0
2016-08-04T17:30:00.000Z, NaN, 6, 1653, NaN, 6, 1653
2016-08-04T18:30:00.000Z, 4.344788031, 7, 3600, 5.22628344, 7, 3600
2016-08-04T19:30:00.000Z, 4.41101868, 7, 3601, 5.301994576, 7, 3601
2016-08-04T20:30:00.000Z, 4.407612424, 7, 3600, 5.29427614, 7, 3600
2016-08-04T21:30:00.000Z, 4.139982664, 7, 3600, 4.969705133, 7, 3600
2016-08-04T22:30:00.000Z, 4.037089104, 7, 3601, 4.856748463, 7, 3601
2016-08-04T23:30:00.000Z, 3.953896889, 7, 3600, 4.762226447, 7, 3600
2016-08-05T00:30:00.000Z, 3.91910402, 7, 3600, 4.724171582, 7, 3600
2016-08-05T01:30:00.000Z, 3.851181789, 7, 3601, 4.644970911, 7, 3601
2016-08-05T02:30:00.000Z, 3.90553557, 7, 3600, 4.708424549, 7, 3600
2016-08-05T03:30:00.000Z, 3.98149458, 7, 3600, 4.797092345, 7, 3600
2016-08-05T04:30:00.000Z, 4.097004445, 7, 3601, 4.929502848, 7, 3601
2016-08-05T05:30:00.000Z, 4.895188243, 7, 3600, 5.848741892, 7, 3600
2016-08-05T06:30:00.000Z, 4.783108266, 7, 3600, 5.726225158, 7, 3600
2016-08-05T07:30:00.000Z, 4.812974757, 7, 3601, 5.760119238, 7, 3601
2016-08-05T08:30:00.000Z, 4.77687042, 7, 3600, 5.719679289, 7, 3600
2016-08-05T09:30:00.000Z, 4.074672254, 7, 3591, 4.895565813, 7, 3591
2016-08-05T10:30:00.000Z, 3.92583943, 7, 3584, 4.706070986, 7, 3584
2016-08-05T11:30:00.000Z, 3.809994941, 7, 3600, 4.585257209, 7, 3600
2016-08-05T12:30:00.000Z, 3.783957957, 7, 3598, 4.559266092, 7, 3598
2016-08-05T13:30:00.000Z, 3.766382421, 7, 3599, 4.540269376, 7, 3599
2016-08-05T14:30:00.000Z, 3.778131858, 7, 3595, 4.552640981, 7, 3595
2016-08-05T15:30:00.000Z, 3.80582715, 7, 3587, 4.584221963, 7, 3587
2016-08-05T16:30:00.000Z, 4.69798599, 7, 3601, 5.621282616, 7, 3601
2016-08-05T17:30:00.000Z, 5.219977354, 7, 3600, 6.228786095, 7, 3600
2016-08-05T18:30:00.000Z, 5.507117205, 7, 3600, 6.571467093, 7, 3600
2016-08-05T19:30:00.000Z, 5.676072619, 7, 3601, 6.772450588, 7, 3601
2016-08-05T20:30:00.000Z, 5.449944554, 7, 3600, 6.510272169, 7, 3600
2016-08-05T21:30:00.000Z, 5.053344153, 7, 3600, 6.03549137, 7, 3600
2016-08-05T22:30:00.000Z, 4.599226479, 7, 3601, 5.508294501, 7, 3601
2016-08-05T23:30:00.000Z, 4.221671829, 7, 3593, 5.076282757, 7, 3593
2016-08-06T00:30:00.000Z, 4.138940682, 7, 3591, 4.981578759, 7, 3591
2016-08-06T01:30:00.000Z, 4.072250965, 7, 3583, 4.904355402, 7, 3583
2016-08-06T02:30:00.000Z, 3.989118712, 7, 3567, 4.806363774, 7, 3567
2016-08-06T03:30:00.000Z, 4.133465132, 7, 3593, 4.974662749, 7, 3593
2016-08-06T04:30:00.000Z, 4.037288923, 7, 3596, 4.861812725, 7, 3596
2016-08-06T05:30:00.000Z, 4.456363001, 7, 3599, 5.342783027, 7, 3599
